target_gene_name,interactor_gene_name,target_ensg_id,interactor_ensg_id,interactor_uniprot_ids,pval,enrichment,interaction_stoichiometry,abundance_stoichiometry,category
TOP2A,HIST1H2AJ;HIST1H2AH;HIST1H2AG;H2AFJ,ENSG00000131747,"",Q99878;Q96KK5;P0C0S8;H0YFX9,8.32898798037456,3.533081895407,0.0635141471474665,144.582916527731,other
TOP2A,HIST1H2BL,ENSG00000131747,ENSG00000185130,Q99880,2.58410233004555,1.9831330439499,0.000646866755170246,16.3436423252195,other
TOP2A,HIST1H4A,ENSG00000131747,ENSG00000197837,P62805,5.32310490382767,2.86364801152247,0.576072296103263,47.6275656700381,other
TOP2A,HIST2H2AB,ENSG00000131747,ENSG00000184270,Q8IUE6,8.52711822526203,3.69958642216018,0.0201276393022302,0.0631101570894001,other
TOP2A,HIST2H2AC;HIST2H2AA3,ENSG00000131747,"",Q16777;Q6FI13,7.67949273703772,3.33005339240893,1.15318324760632,96.3886110184876,other
TOP2A,HIST2H2BE;HIST1H2BB;HIST1H2BO;HIST1H2BJ,ENSG00000131747,ENSG00000124635,Q16778;P33778;P23527;P06899;Q6DRA6;Q6DN03,8.60620390861151,3.69872452311876,1.07077561508104,3.51672779815494,other
TOP2A,HNRNPUL2-BSCL2;HNRNPUL2,ENSG00000131747,ENSG00000214753,H3BQZ7;Q1KMD3,2.43404179009473,1.77552645666156,0.000155230189372139,0.444386812064927,other
TOP2A,HP1BP3,ENSG00000131747,ENSG00000127483,Q5SSJ5;X6RGJ2;Q5SSJ5-2;B0QZK4;Q5SSJ5-3;Q5SWC8;B0QZK9;B0QZK8;Q5SSJ5-5,10.956299934594,4.63197349078061,0.00512428652560793,0.707649077470267,other
TOP2A,ILF3,ENSG00000131747,ENSG00000129351,Q12906-5;Q12906-2;Q12906-3;Q12906;K7EKJ9;K7ER69;K7EKY0;K7EQR9;K7EJ09;K7ERM6;K7ENK6;K7EM82;K7EQ75;K7EPG3,3.67074345243684,1.96110779961474,0.00440086639586048,3.90079061847776,other
TOP2A,IMPDH2,ENSG00000131747,ENSG00000178035,P12268;H0Y4R1;E7ETK5,3.21679641231042,2.02428522725112,0.0176770512218117,5.80382504044558,IMPDH2
TOP2A,IWS1,ENSG00000131747,ENSG00000163166,Q96ST2-2;Q96ST2-3;Q96ST2,11.0427178057062,4.39432569840462,0.000861436623100403,0.0789740903972821,other
TOP2A,KIAA1279,ENSG00000131747,"",A0A1B0GUA3;Q96EK5;A0A1B0GVY9;A0A1B0GTE6;A0A0D9SFK7;A0A1B0GU96,1.77960329507136,2.6011015482401,0.000210461587929783,0.464350830618753,other
TOP2A,KTN1,ENSG00000131747,"",Q86UP2-3;Q86UP2-4;Q86UP2;Q86UP2-2;G3V4Y7;B7Z6P3;H0YJZ8;G3V5P0;H0YJP2;G3V5G2;H0YJV5,2.94007478785518,2.01732587893318,6.20047026925094e-05,0.393366588465996,other
TOP2A,LLPH,ENSG00000131747,ENSG00000139233,Q9BRT6,3.53000479775825,2.16920444914852,0.00113989905340719,0.21763041384165,other
TOP2A,LMNB2,ENSG00000131747,ENSG00000176619,Q03252,2.65958127442319,1.63023487780519,0.000140674910504675,0.500135146058787,other
TOP2A,LSG1,ENSG00000131747,ENSG00000041802,Q9H089;H7C2X7;F8WFC6,4.31654500677285,2.37081047771874,0.000166113769115118,0.0479223527183958,other
TOP2A,MAGOH;MAGOHB,ENSG00000131747,ENSG00000162385,P61326-2;P61326;Q96A72;F5H6P7;F5H6N1,3.1746136764544,1.92776612569274,0.000884732758616496,6.20624285476111,other
TOP2A,MTA1,ENSG00000131747,"",H0Y4T7;E7ESY4;Q13330-2;Q13330-3;Q13330,5.36920269975259,2.57506781222902,9.96430076784901e-05,0.220294992510731,other
TOP2A,MTA2,ENSG00000131747,ENSG00000149480,O94776;O94776-2;E9PCS8;E7EQY4;D6W5A2;E7EV10;Q9BTC8-2;Q9BTC8,4.57891152176994,2.85850088752644,0.00176900355917772,0.637469434255863,other
TOP2A,NEK9,ENSG00000131747,"",Q8TD19,3.40058877439606,2.55230557846009,0.000606707166946247,0.0942428838286597,other
TOP2A,PARP1,ENSG00000131747,ENSG00000143799,P09874;Q5VX84;Q5VX85,5.88838113629753,3.09461387090971,0.0512476947065199,3.90511176398138,other
TOP2A,PBRM1,ENSG00000131747,"",Q86U86-5;Q86U86-4;Q86U86-7;Q86U86-3;Q86U86-9;Q86U86-2;Q86U86-8;Q86U86;E7EVG2,4.7078255896848,4.18585210942777,0.000157216969516565,0.0489345807576884,other
TOP2A,PCNA,ENSG00000131747,ENSG00000132646,P12004,3.67106362339398,2.66282971266666,0.00462912806192922,1.03920056685561,other
TOP2A,PRKDC,ENSG00000131747,ENSG00000253729,P78527;P78527-2,5.20013758814694,2.61119448506394,0.00843860972470346,1.06357192526067,other
TOP2A,PRPS1,ENSG00000131747,ENSG00000229937,B1ALA9;P60891;A0A2R8Y7H4;P60891-2;B1ALA7;A0A0B4J207;P21108;Q15244;B7ZB02,2.85608662998348,1.65861957952999,0.10341979710329,3.94797397743692,purine
TOP2A,PRRC2C,ENSG00000131747,"",E7EPN9;Q9Y520-7;Q9Y520-3;Q9Y520-4;Q9Y520-5;Q9Y520;Q9Y520-6;Q9Y520-2;A0A2R8YET2;H7C5N8;A0A2R8Y7F4;A0A0A0MS30,4.54434755502816,2.47817171125473,0.000164180096633118,0.157005046655763,other
TOP2A,PSMA2,ENSG00000131747,ENSG00000106588,A0A024RA52;P25787;H3BT36;C9JCK5;H7C402,4.60986350972677,2.64625438235529,0.00561259737270674,1.27729208347226,other
TOP2A,PSMA6,ENSG00000131747,ENSG00000100902,P60900;G3V295;G3V5Z7;P60900-2;G3V3I1;G3V3U4;H0YJC4,2.63891584874392,2.16921772843225,0.00185901765874963,2.0801441389554,other
TOP2A,PSMB3,ENSG00000131747,ENSG00000277791,A0A087WUL2;P49720;A0A087WXQ8;A0A087WY10,2.78310224114454,1.8135006056399,0.000265651371931029,0.559396783054669,other
TOP2A,PSMC1,ENSG00000131747,ENSG00000100764,P62191,3.05826969472529,1.74009809307916,0.000130508316342857,1.41501020053279,other
TOP2A,PSMC4,ENSG00000131747,ENSG00000013275,P43686;P43686-2,3.24325816196454,2.27793305150171,0.000421518708407757,1.52752740496832,other
TOP2A,PSMC5,ENSG00000131747,"",J3QQM1;P62195;J3QSE0;J3QLH6;J3KRP2;J3QSA9;P62195-2;J3QRW1;J3QRR3;J3KTQ9,2.64463261952542,2.08576852988223,0.000427058795791798,2.64671557185728,other
TOP2A,PSMC6,ENSG00000131747,ENSG00000100519,A0A087X2I1;P62333;H0YJS8;H0YJE9;H0YJT1,4.19895924653808,2.61325505719277,0.000843898302131415,2.26908197794326,other
TOP2A,RBBP4,ENSG00000131747,"",Q09028-3;Q09028;Q09028-4;Q09028-2;H0YF10;H0YEU5;H0YCT5;H0YDK2;E9PNS2;E9PIC4;E9PNS6,3.38817324955572,1.99120670755581,0.0332559475923175,3.96521062576414,other
TOP2A,RPL10,ENSG00000131747,ENSG00000147403,X1WI28;P27635;B8A6G2;A6QRI9;Q96L21,5.42213115984278,2.97322946576455,0.0681297802010481,10.3324415794994,other
TOP2A,RPL10A,ENSG00000131747,ENSG00000198755,P62906,3.66809807662824,2.30146264873378,0.112949725213197,18.1304121575878,other
TOP2A,RPL11,ENSG00000131747,ENSG00000142676,Q5VVC8;P62913-2;P62913,2.64147124794452,1.78193096123375,0.0647916930015442,2.40572615114128,other
TOP2A,RPL13,ENSG00000131747,ENSG00000167526,H3BUK8,2.70641329176084,1.98205530220483,0.203681137237717,2.83900188951872,other
TOP2A,RPL14,ENSG00000131747,ENSG00000188846,E7EPB3;P50914,3.45311528056616,2.22257688639893,0.0254901608012574,4.52841919528731,other
TOP2A,RPL15,ENSG00000131747,ENSG00000174748,P61313;A0A2R8YEM3;E7EQV9;E7ENU7;E7EX53;A0A2R8Y738;P61313-2;E7ERA2,4.54341479132358,2.4150058537343,0.0545197132311639,4.12903838316475,other
TOP2A,RPL17;RPL17-C18ORF32,ENSG00000131747,ENSG00000215472,A0A087WXM6;J3QQT2;J3KRX5;A0A0A6YYL6;P18621;P18621-3;J3QLC8;A0A0A0MRF8;P18621-2;J3KRB3;A0A087WWH0;J3QS96;A0A087WY81;J3KSJ0,2.79206342394304,2.00031542143508,0.0780182900941018,27.6369901078137,other
TOP2A,RPL18,ENSG00000131747,ENSG00000063177,G3V203;J3QQ67;Q07020;Q07020-2;H0YHA7;F8VUA6;F8VYV2;A0A075B7A0;F8VXR6,3.14911187868805,2.06182513199598,0.115836296135219,7.25048781692663,other
TOP2A,RPL19,ENSG00000131747,ENSG00000108298,P84098;J3QR09;J3KTE4,2.90220793315201,1.87335366573889,0.049881760354135,0.350220906968989,other
TOP2A,RPL21,ENSG00000131747,ENSG00000122026,P46778;G3V1B3;M0R181,4.87043755764342,2.586988587044,0.126837758276012,1.85461125930865,other
TOP2A,RPL22,ENSG00000131747,ENSG00000116251,P35268;K7ERI7;K7ELC4;K7EMH1;K7EJT5;K7EP65;K7EKS7,3.56061020440002,2.43671907562289,0.171425803535812,5.72829832166277,other
TOP2A,RPL23,ENSG00000131747,ENSG00000125691,P62829;J3KT29;J3KTJ3;B9ZVP7;J3QQT9,4.64738119162068,2.409923542236,0.143868413259061,1.68181060353451,other
TOP2A,RPL24,ENSG00000131747,ENSG00000114391,C9JXB8;C9JNW5;P83731,2.54112930215189,1.75232407106704,0.0436903745253217,2.93928994850135,other
TOP2A,RPL27,ENSG00000131747,ENSG00000131469,P61353;K7ELC7;K7EQQ9;K7ERY7,3.65879301861559,2.23657188394641,0.220887591941768,2.72669014671557,other
TOP2A,RPL27A,ENSG00000131747,ENSG00000166441,E9PJD9;P46776;E9PLL6;E9PLX7,4.52366844314898,2.6126379267389,0.157085484981002,7.01738542477122,other
TOP2A,RPL28,ENSG00000131747,ENSG00000108107,P46779;H0YKD8;P46779-2;P46779-3;H0YLP6;H0YMF4;P46779-4;P46779-5,2.91642399963759,2.07146293574813,0.0626310460063908,1.6863575737367,other
TOP2A,RPL3,ENSG00000131747,"",P39023;G5E9G0;B5MCW2,3.61689588865592,2.39167339354499,0.116162940511435,13.0460153384461,other
TOP2A,RPL30,ENSG00000131747,ENSG00000156482,P62888;E5RI99;A0A0B4J213;A0A0C4DH44,2.68552225207555,2.20925689110494,0.0737024398691678,6.81768922974324,other
TOP2A,RPL31,ENSG00000131747,ENSG00000071082,C9JU56;B7Z4E3;B7Z4C8;P62899-3;P62899;P62899-2;H7C2W9;B8ZZK4,4.06432026980434,2.22707012293013,0.0678325615320369,3.08164063947241,other
TOP2A,RPL35,ENSG00000131747,ENSG00000136942,P42766;F2Z388,4.48626805567573,2.51035984700613,0.0697800907120593,2.38760142269645,other
TOP2A,RPL36,ENSG00000131747,ENSG00000130255,Q9Y3U8;J3QSB5;J3KTD3,4.55773826610483,2.37919322316052,0.0318195949964709,0.965165471823941,other
TOP2A,RPL36A;RPL36A-HNRNPH2;RPL36AL,ENSG00000131747,"",H0Y5B4;H7BZ11;J3KQN4;Q969Q0;P83881,7.4034448459731,3.64468737515071,0.0333720537562448,0.101429643214404,other
TOP2A,RPL4,ENSG00000131747,ENSG00000174444,P36578;H3BM89;H3BTP7;H3BU31,4.41052770255561,2.51536720474972,0.109347617280354,5.69634322551961,other
TOP2A,RPL6,ENSG00000131747,ENSG00000089009,F8VR69,2.74970350359735,1.90181914733577,0.0950667258727772,7.04000291763921,other
TOP2A,RPL7,ENSG00000131747,ENSG00000147604,P18124;A8MUD9;C9JZ88;C9JIJ5,4.77644067334458,2.5883901238479,0.08205993285275,4.94464590048534,other
TOP2A,RPL8,ENSG00000131747,ENSG00000161016,P62917;E9PKZ0;G3V1A1;E9PKU4;E9PP36,2.37186044893105,1.77854483856727,0.105826061274791,4.08237931162239,other
TOP2A,RPL9,ENSG00000131747,ENSG00000163682,D6RAN4;P32969;A0A2R8Y5Y7;E7ESE0;H0Y9V9;H0Y9R4,2.79858309844581,1.91005816298655,0.0860777563772209,3.97428772553814,other
TOP2A,RPLP1,ENSG00000131747,"",P05386,5.36890230114971,2.91642097459563,0.379197611986093,6.50263050646511,other
TOP2A,RPLP2,ENSG00000131747,ENSG00000177600,P05387;H0YDD8;P05386-2,3.49314469056546,2.14118750393337,0.385702200843244,23.536086102775,other
TOP2A,RPS10;RPS10-NUDT3,ENSG00000131747,ENSG00000124614,F6U211;A0A2R8Y7H1;A0A2R8YFH6;A0A1W2PQS6;P46783;A0A2R8Y6L3;S4R435;Q9NQ39,2.70154947883515,2.06453826543362,0.274291968513585,7.69371040346782,other
TOP2A,RPS12,ENSG00000131747,ENSG00000112306,P25398,6.62798755482224,3.36405006442625,0.128802219814839,8.06320360755172,other
TOP2A,RPS14,ENSG00000131747,ENSG00000164587,P62263;A0A2R8Y811;E5RH77,3.10859991963357,2.15834089560508,0.106810794620026,6.22140250453855,other
TOP2A,RPS15A,ENSG00000131747,ENSG00000134419,P62244;I3L3P7;I3L246;H3BV27;H3BT37;I3L303,2.98923884017819,1.91056957756345,0.0768201910796743,2.89198963757149,other
TOP2A,RPS16,ENSG00000131747,ENSG00000105193,P62249;M0R210;M0R3H0;Q6IPX4;M0R1M5;M0QX76,2.95461442241474,1.98382766860772,0.126607025016344,2.46644714904968,other
TOP2A,RPS17,ENSG00000131747,ENSG00000182774,H3BNC9;P08708;H0YN88;A0A075B716;H0YN73;A0A0J9YYC4,2.92325401066342,1.80266502827706,0.0921222647367367,19.4142094984042,other
TOP2A,RPS18,ENSG00000131747,ENSG00000227794,P62269;A0A0G2JQH2;Q5GGW2,4.41084875562786,2.63237646938476,0.0800561579439256,2.86154412581971,other
TOP2A,RPS2,ENSG00000131747,ENSG00000140988,P15880;H0YEN5;E9PMM9;E9PQD7;I3L404;E9PPT0;E9PM36;H3BNG3;H0YE27,2.37831927718823,1.77046650144078,0.242992600052282,15.4414897558445,other
TOP2A,RPS20,ENSG00000131747,ENSG00000008988,P60866;P60866-2;E5RJX2;G3XAN0;E5RIP1,3.73467818762572,2.04137316481738,0.0686179275110436,3.77888859778656,other
TOP2A,RPS21,ENSG00000131747,ENSG00000171858,Q8WVC2;P63220;Q9BYK1;Q9BYK2,2.78900459863173,2.03014996183083,0.168271095127388,13.8672767465698,other
TOP2A,RPS24,ENSG00000131747,ENSG00000138326,E7ETK0;A0A2R8Y849;A0A2R8YD14;P62847-2;P62847-3;P62847;P62847-4;A0A2R8Y8A0,3.2506272273049,2.26295896665463,0.0830326057331101,8.84090993294061,other
TOP2A,RPS27L,ENSG00000131747,"",C9JLI6;Q71UM5,4.36082630834916,2.49158169227426,0.0106602441066224,1.78401481049238,other
TOP2A,RPS28,ENSG00000131747,ENSG00000233927,P62857,4.34296949858702,2.71411978703636,0.280781888403322,3.2393899818458,other
TOP2A,RPS29,ENSG00000131747,ENSG00000213741,A0A2R8Y851;P62273;P62273-2;A0A2R8Y6P7;A0A087WTT6,4.69163615582774,2.52246852818675,0.00142306944727123,9.38109501504255,other
TOP2A,RPS3,ENSG00000131747,ENSG00000149273,P23396;P23396-2;E9PL09;E9PPU1;H0YEU2;E9PSF4;F2Z2S8;H0YF32;H0YCJ7;E9PQ96;E9PJH4;E9PK82,3.25271744573119,1.86800841860748,0.15675913728659,14.707159330888,other
TOP2A,RPS3A,ENSG00000131747,"",P61247;D6RG13;E9PFI5;H0Y8L7;H0Y9Y4;D6RI02,3.18225381968626,2.07935935470832,0.0109104367591485,8.48629437325669,other
TOP2A,RPS4X,ENSG00000131747,ENSG00000198034,P62701;Q8TD47;C9JEH7;P22090,3.04903471853969,2.0890101086455,0.0839818735574406,31.7579818272757,other
TOP2A,RPS5,ENSG00000131747,ENSG00000083845,P46782;M0R0F0;M0R0R2;M0QZN2,5.86901006878979,2.93640372650922,0.0252842761066072,4.38166888962987,other
TOP2A,RPS7,ENSG00000131747,ENSG00000171863,P62081;A0A2R8Y623;B5MCP9,3.13798881522237,2.2779221239322,0.084538726495448,4.80351916247214,other
TOP2A,RPS8,ENSG00000131747,ENSG00000142937,P62241;Q5JR95,2.86695244057784,1.95217475216375,0.121090431294088,5.96361067724329,other
TOP2A,RPS9,ENSG00000131747,ENSG00000277359,P46781;B5MCT8;C9JM19;F2Z3C0;A8MXK4,3.36995744231836,1.89598775945238,0.0790363034359907,2.74331412940115,other
TOP2A,SEC61G,ENSG00000131747,ENSG00000132432,P60059,7.78906483243053,3.48425864688853,0.00872712262475888,3.41514301063317,other
TOP2A,SERBP1,ENSG00000131747,ENSG00000142864,Q8NC51;Q8NC51-2,4.28524338459121,2.41873121940045,0.0575807089698952,0.449108036012004,other
TOP2A,SRP54,ENSG00000131747,ENSG00000100883,P61011;G3V4F7;P61011-2;G3V480;G3V346;A0A0D9SFN7;G3V3L9,7.76934022373241,3.30186280334012,0.00211394970982035,0.895620177486062,other
TOP2A,SRP68,ENSG00000131747,ENSG00000167881,Q9UHB9-4;Q9UHB9;Q9UHB9-2;Q9UHB9-3,5.20434156439328,2.82451424352897,0.000845548096318952,0.556066874899342,other
TOP2A,SRP72,ENSG00000131747,ENSG00000174780,O76094;O76094-2;D6RDY6;R4GNC1,2.7358867795287,1.93969570287017,0.0029061896475864,0.917339322751189,other
TOP2A,SSR3,ENSG00000131747,ENSG00000114850,C9JA28;Q9UNL2;Q9UNL2-2,4.67269009179492,2.6634348987572,0.00538037253758391,0.994231873587492,other
TOP2A,STAU1,ENSG00000131747,ENSG00000124214,O95793-2;O95793;O95793-3;A0A087X1A5;Q5JW30;Q5JW28,3.78313746853795,2.89023025033327,0.00193804991478662,0.693940463814735,other
TOP2A,TOP2B,ENSG00000131747,"",Q02880;H7BZ82,25.3476181808597,8.16933213497151,0.234851618860243,0.339860018699043,other
TOP2A,UBA52,ENSG00000131747,"",A0A2R8Y422;M0R1M6;M0R2S1,2.63684132926034,2.87943857844355,0.00553521929280482,41.2390067522507,other
TOP2A,UBE3B,ENSG00000131747,ENSG00000151148,F5H5T5;Q7Z3V4;Q7Z3V4-2;F5H6D6;Q7Z3V4-3,2.50421316975987,2.02909568853878,0.00719866235113088,0.00346055522781098,other
TOP2A,VAC14,ENSG00000131747,ENSG00000103043,Q08AM6;H3BN23;H3BUU8;Q08AM6-2,2.49391819451174,2.19377276142052,0.000449940372279539,0.0816277383466446,other
TOP2A,XRCC5,ENSG00000131747,ENSG00000079246,P13010;C9JZ81,5.14960908256913,2.81867804015648,0.0203616287982053,4.27521622433815,other
TOP2A,XRCC6,ENSG00000131747,ENSG00000196419,P12956;B1AHC9;P12956-2,4.78795077988992,2.41052739107599,0.021326962713014,5.13184346472978,other
TOP2A,YTHDF3,ENSG00000131747,ENSG00000185728,A0A024R7W5;A0A087X0Q1;A0A087WY31;Q7Z739,4.43215036470115,2.38790733374554,0.000305748050216468,0.909888822589986,other
TOP2A,ZNF451,ENSG00000131747,ENSG00000112200,E9PH99;Q9Y4E5-2;Q9Y4E5;D6RIA1,28.0408264983233,8.96585047623215,0.0420232315656028,0.0207914650228754,other
